security,horizon,scheme,fold,use_categoricals,ntrees,depth,tau_w,xgb_max_depth,xgb_lr,xgb_subsample,xgb_colsample,xgb_reg_lambda,xgb_min_child_weight,importance_type,feature,relevance
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,gain,xmpca_08,4.6203083992004395
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,gain,xmpca_09,0.11622413247823715
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,gain,xmpca_10,0.17857176065444946
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,gain,xmpca_11,0.1365726739168167
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,gain,xmpca_12,0.0878404900431633
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,gain,security,7.262166976928711
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,gain,country,0.08025339245796204
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,gain,maturity,1.094294548034668
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,chg_lag1,51.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,chg_lag2,36.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,chg_lag3,63.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,chg_lag4,53.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,chg_lag5,69.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,carry_roll,45.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,mom_63d,53.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,mom_1m,52.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,mom_3m,19.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,mom_6m,27.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,mom_12m,40.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,dev_ma_3m,57.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,dev_ma_12m,59.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,vol_20d,54.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,vol_regime,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,vol_zscore,29.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,level_zscore,38.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,slope_10_1,20.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,slope_10_5,23.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,slope_5_1,30.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,sofr_mom_1m,50.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,ibor_level,35.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,ibor_chg_1d,39.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,ibor_mom_1m,32.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,ibor_term_slope,8.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,swap_ibor_basis,36.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,move_level,13.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,move_zscore,9.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,vix_level,14.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,vix_zscore,32.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,v2x_level,17.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,vxn_level,20.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,ovx_level,17.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,gvz_level,24.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,spx_mom_1m,23.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,spx_mom_3m,39.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,sx5e_mom_1m,19.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,sx5e_mom_3m,15.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,mxwo_mom_1m,7.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,ndx_mom_1m,13.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,oil_mom_1m,20.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,oil_mom_3m,24.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,copper_mom_1m,18.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,opec_prod,12.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,natgas_mom_1m,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,be5y_level,5.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,be10y_level,10.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,be_slope,8.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,be5y_chg_1m,4.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,ig_spread,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,hy_spread,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,ig_chg_1m,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,hy_chg_1m,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,cpi_yoy,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,pce_core_chg,5.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,nfp_change,11.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,pmi_us,5.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,pmi_eur,3.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,unemp_eur,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,cpi_nsa_level,32.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,pce_core_level,7.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,eur_3m,18.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,eur_1w,12.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,nor_ibor_1m,18.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,nor_ibor_6m,4.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_01,12.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_02,11.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_03,16.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_04,23.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_05,12.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_06,13.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_07,25.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_08,5.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_09,12.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_10,9.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_11,18.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,xmpca_12,6.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,security,298.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,country,13.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,weight,maturity,8.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,chg_lag1,3437.35302734375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,chg_lag2,2046.0833740234375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,chg_lag3,12263.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,chg_lag4,3225.037841796875
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,chg_lag5,7787.65234375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,carry_roll,487.6444396972656
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,mom_63d,23154.33984375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,mom_1m,7088.15380859375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,mom_3m,22643.158203125
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,mom_6m,25471.5546875
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,mom_12m,23208.974609375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,dev_ma_3m,22414.982421875
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,dev_ma_12m,13192.3046875
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,vol_20d,21117.314453125
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,vol_regime,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,vol_zscore,1739.034423828125
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,level_zscore,5683.36865234375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,slope_10_1,460.95001220703125
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,slope_10_5,3478.173828125
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,slope_5_1,11085.7998046875
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,sofr_mom_1m,14828.3203125
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,ibor_level,3169.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,ibor_chg_1d,6108.56396484375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,ibor_mom_1m,12485.75
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,ibor_term_slope,16917.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,swap_ibor_basis,7356.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,move_level,10768.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,move_zscore,37861.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,vix_level,28878.427734375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,vix_zscore,5674.65625
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,v2x_level,4644.17626953125
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,vxn_level,11791.0498046875
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,ovx_level,8271.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,gvz_level,17134.291015625
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,spx_mom_1m,17920.26171875
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,spx_mom_3m,15776.23046875
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,sx5e_mom_1m,10505.6318359375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,sx5e_mom_3m,13199.7333984375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,mxwo_mom_1m,4922.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,ndx_mom_1m,11221.384765625
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,oil_mom_1m,16414.05078125
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,oil_mom_3m,17494.416015625
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,copper_mom_1m,15139.77734375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,opec_prod,27293.833984375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,natgas_mom_1m,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,be5y_level,13347.2001953125
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,be10y_level,19761.400390625
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,be_slope,8568.375
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,be5y_chg_1m,22663.5
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,ig_spread,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,hy_spread,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,ig_chg_1m,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,hy_chg_1m,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,cpi_yoy,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,pce_core_chg,4098.60009765625
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,nfp_change,3377.9091796875
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,pmi_us,10171.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,pmi_eur,143.6666717529297
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,unemp_eur,0.0
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,cpi_nsa_level,4292.65625
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,pce_core_level,621.8571166992188
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,eur_3m,21736.22265625
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,eur_1w,9912.5830078125
__POOL__,1,walk_forward,GFC,True,92,5,,5,0.1,1.0,0.8,1.0,1,cover,nor_ibor_1m,14561.77734375
