learning_rate,depth,cat_mvs_fraction,rsm,l2_leaf_reg,min_data_in_leaf,val_mse,best_n_estimators,selected,security,horizon,fold,regime,scheme
0.01,6,0.8,1.0,5.0,5,0.0010581416136599452,66,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,0.8,1.0,10.0,1,0.0010612529785777836,40,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,0.8,1.0,10.0,5,0.0010612529785777836,40,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,0.8,1.0,1,0.0010621519715852984,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,0.8,1.0,5,0.0010621519715852984,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,0.8,5.0,1,0.0010588588788693874,62,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,0.8,5.0,5,0.0010588588788693874,62,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,0.8,10.0,1,0.001060411665418173,10,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,0.8,10.0,5,0.001060411665418173,10,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,1.0,1.0,1,0.0010623361851203833,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,1.0,1.0,5,0.0010623361851203833,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,1.0,5.0,1,0.001062366174727382,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,1.0,5.0,5,0.001062366174727382,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,1.0,10.0,1,0.0010608267741312176,15,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,6,1.0,1.0,10.0,5,0.0010608267741312176,15,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,0.8,1.0,1,0.0010600951336555268,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,0.8,1.0,5,0.0010600951336555268,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,0.8,5.0,1,0.001061310752174521,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,0.8,5.0,5,0.001061310752174521,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,0.8,10.0,1,0.0010612381828874,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,0.8,10.0,5,0.0010612381828874,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,1.0,1.0,1,0.0010554612209766093,6,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,1.0,1.0,5,0.0010554612209766093,6,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,1.0,5.0,1,0.0010618059128037407,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,1.0,5.0,5,0.0010618059128037407,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,1.0,10.0,1,0.001061280838659776,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,0.8,1.0,10.0,5,0.001061280838659776,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,0.8,1.0,1,0.0010608480346399787,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,0.8,1.0,5,0.0010608480346399787,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,0.8,5.0,1,0.0010566705638704664,13,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,0.8,5.0,5,0.0010566705638704664,13,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,0.8,10.0,1,0.0010621379280510589,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,0.8,10.0,5,0.0010621379280510589,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,1.0,1.0,1,0.0010516004513846206,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,1.0,1.0,5,0.0010516004513846206,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,1.0,5.0,1,0.0010559756837009125,20,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,1.0,5.0,5,0.0010559756837009125,20,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,1.0,10.0,1,0.0010583199322580065,27,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,4,1.0,1.0,10.0,5,0.0010583199322580065,27,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,0.8,1.0,1,0.0010635517573952735,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,0.8,1.0,5,0.0010635517573952735,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,0.8,5.0,1,0.0010571029310163065,28,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,0.8,5.0,5,0.0010571029310163065,28,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,0.8,10.0,1,0.001063524186397572,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,0.8,10.0,5,0.001063524186397572,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,1.0,1.0,1,0.0010591223768890627,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,1.0,1.0,5,0.0010591223768890627,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,1.0,5.0,1,0.0010585501655590336,11,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,1.0,5.0,5,0.0010585501655590336,11,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,1.0,10.0,1,0.0010626759009247128,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,0.8,1.0,10.0,5,0.0010626759009247128,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,0.8,1.0,1,0.0010615025035320528,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,0.8,1.0,5,0.0010615025035320528,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,0.8,5.0,1,0.001058480116449621,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,0.8,5.0,5,0.001058480116449621,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,0.8,10.0,1,0.0010569472525154705,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,0.8,10.0,5,0.0010569472525154705,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,1.0,1.0,1,0.0010616662609156408,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,1.0,1.0,5,0.0010616662609156408,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,1.0,5.0,1,0.001059516773923567,6,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,1.0,5.0,5,0.001059516773923567,6,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,1.0,10.0,1,0.0010612497505840908,18,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,6,1.0,1.0,10.0,5,0.0010612497505840908,18,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,0.8,1.0,1,0.001058411578848106,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,0.8,1.0,5,0.001058411578848106,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,0.8,5.0,1,0.0010603483922948143,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,0.8,5.0,5,0.0010603483922948143,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,0.8,10.0,1,0.001061269743245521,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,0.8,10.0,5,0.001061269743245521,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,1.0,1.0,1,0.0010509213521644146,4,True,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,1.0,1.0,5,0.0010509213521644146,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,1.0,5.0,1,0.0010601270314794528,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,1.0,5.0,5,0.0010601270314794528,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,1.0,10.0,1,0.0010602680028926519,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,0.8,1.0,10.0,5,0.0010602680028926519,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,0.8,1.0,1,0.0010598254932130107,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,0.8,1.0,5,0.0010598254932130107,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,0.8,5.0,1,0.0010608434453938202,17,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,0.8,5.0,5,0.0010608434453938202,17,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,0.8,10.0,1,0.0010621235000336804,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,0.8,10.0,5,0.0010621235000336804,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,1.0,1.0,1,0.0010571178826056361,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,1.0,1.0,5,0.0010571178826056361,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,1.0,5.0,1,0.0010531038721720177,7,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,1.0,5.0,5,0.0010531038721720177,7,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,1.0,10.0,1,0.001060113769803268,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,4,1.0,1.0,10.0,5,0.001060113769803268,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,0.8,1.0,1,0.0010657779891869712,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,0.8,1.0,5,0.0010657779891869712,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,0.8,5.0,1,0.0010656055766447969,7,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,0.8,5.0,5,0.0010656055766447969,7,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,0.8,10.0,1,0.0010648779476982251,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,0.8,10.0,5,0.0010648779476982251,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,1.0,1.0,1,0.0010559355447048063,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,1.0,1.0,5,0.0010559355447048063,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,1.0,5.0,1,0.0010528490134840013,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,1.0,5.0,5,0.0010528490134840013,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,1.0,10.0,1,0.001063165759855163,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,0.8,1.0,10.0,5,0.001063165759855163,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,0.8,1.0,1,0.001061192760653248,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,0.8,1.0,5,0.001061192760653248,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,0.8,5.0,1,0.0010620557393091095,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,0.8,5.0,5,0.0010620557393091095,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,0.8,10.0,1,0.0010534621297463838,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,0.8,10.0,5,0.0010534621297463838,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,1.0,1.0,1,0.0010621399465180958,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,1.0,1.0,5,0.0010621399465180958,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,1.0,5.0,1,0.001062604858576146,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,1.0,5.0,5,0.001062604858576146,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,1.0,10.0,1,0.0010604125477321025,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,6,1.0,1.0,10.0,5,0.0010604125477321025,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,4,0.8,0.8,1.0,1,0.0017157696966592154,40,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,1.0,5,0.0017157696966592154,40,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,5.0,1,0.0017171096369005244,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,5.0,5,0.0017171096369005244,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,10.0,1,0.0017170413418552948,13,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,10.0,5,0.0017170413418552948,13,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,1.0,1,0.0017170634678384139,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,1.0,5,0.0017170634678384139,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,5.0,1,0.0017170659369654226,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,5.0,5,0.0017170659369654226,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,10.0,1,0.0017170876003355833,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,10.0,5,0.0017170876003355833,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,1.0,1,0.0017169236858277722,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,1.0,5,0.0017169236858277722,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,5.0,1,0.001716833170657609,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,5.0,5,0.001716833170657609,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,10.0,1,0.0017169260635836441,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,10.0,5,0.0017169260635836441,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,1.0,1,0.001717010808071762,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,1.0,5,0.001717010808071762,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,5.0,1,0.0017170994120071217,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,5.0,5,0.0017170994120071217,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,10.0,1,0.0017168365214488854,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,10.0,5,0.0017168365214488854,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,1.0,1,0.0017161934243590364,9,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,1.0,5,0.0017161934243590364,9,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,5.0,1,0.0017157774604505598,30,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,5.0,5,0.0017157774604505598,30,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,10.0,1,0.0017169790464382831,18,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,10.0,5,0.0017169790464382831,18,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,1.0,1,0.0017169921018157436,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,1.0,5,0.0017169921018157436,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,5.0,1,0.0017172891451537318,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,5.0,5,0.0017172891451537318,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,10.0,1,0.0017170982579649088,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,10.0,5,0.0017170982579649088,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,1.0,1,0.0017156444035098528,17,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,1.0,5,0.0017156444035098528,17,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,5.0,1,0.001716771580466009,6,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,5.0,5,0.001716771580466009,6,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,10.0,1,0.0017170381883567438,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,10.0,5,0.0017170381883567438,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,1.0,1,0.0017175247036104924,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,1.0,5,0.0017175247036104924,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,5.0,1,0.001717122915108011,22,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,5.0,5,0.001717122915108011,22,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,10.0,1,0.0017169678174690827,37,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,10.0,5,0.0017169678174690827,37,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,1.0,1,0.0017144073281171012,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,1.0,5,0.0017144073281171012,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,5.0,1,0.0017177472848224646,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,5.0,5,0.0017177472848224646,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,10.0,1,0.0017165933419839437,16,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,10.0,5,0.0017165933419839437,16,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,1.0,1,0.0017175752414313667,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,1.0,5,0.0017175752414313667,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,5.0,1,0.0017175894227968644,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,5.0,5,0.0017175894227968644,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,10.0,1,0.0017146609359631835,13,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,10.0,5,0.0017146609359631835,13,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,1.0,1,0.0017167793881508494,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,1.0,5,0.0017167793881508494,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,5.0,1,0.0017163725004057063,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,5.0,5,0.0017163725004057063,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,10.0,1,0.0017167905128900867,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,10.0,5,0.0017167905128900867,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,1.0,1,0.0017173310649775306,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,1.0,5,0.0017173310649775306,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,5.0,1,0.0017177066448417063,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,5.0,5,0.0017177066448417063,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,10.0,1,0.0017164213603182944,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,10.0,5,0.0017164213603182944,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,1.0,1,0.0017183591121003286,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,1.0,5,0.0017183591121003286,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,5.0,1,0.001718148986990961,4,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,5.0,5,0.001718148986990961,4,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,10.0,1,0.0017174595701309986,4,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,10.0,5,0.0017174595701309986,4,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,1.0,1,0.001716992598466994,4,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,1.0,5,0.001716992598466994,4,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,5.0,1,0.0017168223434700053,18,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,5.0,5,0.0017168223434700053,18,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,10.0,1,0.0017176502472512878,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,10.0,5,0.0017176502472512878,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,1.0,1,0.0017157115410887066,11,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,1.0,5,0.0017157115410887066,11,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
