learning_rate,depth,cat_mvs_fraction,rsm,l2_leaf_reg,min_data_in_leaf,val_mse,best_n_estimators,selected,security,horizon,fold,regime,scheme
0.01,4,1.0,1.0,10.0,5,1.102581250771485,485,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,0.8,1.0,1,1.1414613977765842,477,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,0.8,1.0,5,1.1414613977765842,477,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,0.8,5.0,1,1.16859413810659,423,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,0.8,5.0,5,1.16859413810659,423,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,0.8,10.0,1,1.2082640325877927,499,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,0.8,10.0,5,1.2082640325877927,499,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,1.0,1.0,1,1.179179357652078,262,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,1.0,1.0,5,1.179179357652078,262,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,1.0,5.0,1,1.176687665506537,500,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,1.0,5.0,5,1.176687665506537,500,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,1.0,10.0,1,1.1924655865044465,500,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,0.8,1.0,10.0,5,1.1924655865044465,500,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,0.8,1.0,1,1.1784139307767916,494,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,0.8,1.0,5,1.1784139307767916,494,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,0.8,5.0,1,1.2035013557284993,499,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,0.8,5.0,5,1.2035013557284993,499,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,0.8,10.0,1,1.2306863810241184,497,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,0.8,10.0,5,1.2306863810241184,497,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,1.0,1.0,1,1.118498325389782,446,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,1.0,1.0,5,1.118498325389782,446,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,1.0,5.0,1,1.1655445172691148,471,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,1.0,5.0,5,1.1655445172691148,471,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,1.0,10.0,1,1.1910797155447124,352,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,6,1.0,1.0,10.0,5,1.1910797155447124,352,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,0.8,1.0,1,0.9614389868778477,58,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,0.8,1.0,5,0.9614389868778477,58,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,0.8,5.0,1,0.9961641318783181,134,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,0.8,5.0,5,0.9961641318783181,134,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,0.8,10.0,1,0.948044369780857,475,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,0.8,10.0,5,0.948044369780857,475,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,1.0,1.0,1,0.9670814706851564,74,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,1.0,1.0,5,0.9670814706851564,74,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,1.0,5.0,1,1.0045484256865513,147,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,1.0,5.0,5,1.0045484256865513,147,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,1.0,10.0,1,0.9924400534493388,171,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,0.8,1.0,10.0,5,0.9924400534493388,171,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,0.8,1.0,1,1.069328736449413,84,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,0.8,1.0,5,1.069328736449413,84,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,0.8,5.0,1,1.1268000953005066,83,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,0.8,5.0,5,1.1268000953005066,83,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,0.8,10.0,1,1.1107819229539806,88,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,0.8,10.0,5,1.1107819229539806,88,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,1.0,1.0,1,0.9406109893798151,52,True,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,1.0,1.0,5,0.9406109893798151,52,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,1.0,5.0,1,1.0576595544433514,63,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,1.0,5.0,5,1.0576595544433514,63,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,1.0,10.0,1,1.1166997589305923,106,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,4,1.0,1.0,10.0,5,1.1166997589305923,106,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,0.8,1.0,1,1.0978598682344636,67,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,0.8,1.0,5,1.0978598682344636,67,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,0.8,5.0,1,1.1506878204223296,113,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,0.8,5.0,5,1.1506878204223296,113,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,0.8,10.0,1,1.1509680582995991,87,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,0.8,10.0,5,1.1509680582995991,87,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,1.0,1.0,1,1.1338671968218155,100,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,1.0,1.0,5,1.1338671968218155,100,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,1.0,5.0,1,1.0982330272536687,67,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,1.0,5.0,5,1.0982330272536687,67,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,1.0,10.0,1,1.1537760505629342,116,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,0.8,1.0,10.0,5,1.1537760505629342,116,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,0.8,1.0,1,1.131706802623568,185,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,0.8,1.0,5,1.131706802623568,185,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,0.8,5.0,1,1.200142616024866,80,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,0.8,5.0,5,1.200142616024866,80,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,0.8,10.0,1,1.2194468404358818,74,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,0.8,10.0,5,1.2194468404358818,74,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,1.0,1.0,1,1.0710583336889374,101,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,1.0,1.0,5,1.0710583336889374,101,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,1.0,5.0,1,1.1751333604408312,98,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,1.0,5.0,5,1.1751333604408312,98,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,1.0,10.0,1,1.1178411866966476,101,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,6,1.0,1.0,10.0,5,1.1178411866966476,101,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,0.8,1.0,1,1.110115392705841,48,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,0.8,1.0,5,1.110115392705841,48,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,0.8,5.0,1,1.1256577463168884,53,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,0.8,5.0,5,1.1256577463168884,53,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,0.8,10.0,1,1.0454084014331975,55,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,0.8,10.0,5,1.0454084014331975,55,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,1.0,1.0,1,0.9757423454743432,69,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,1.0,1.0,5,0.9757423454743432,69,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,1.0,5.0,1,0.9843076016523943,63,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,1.0,5.0,5,0.9843076016523943,63,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,1.0,10.0,1,1.0040336710282187,77,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,0.8,1.0,10.0,5,1.0040336710282187,77,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,0.8,1.0,1,1.095472527565296,95,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,0.8,1.0,5,1.095472527565296,95,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,0.8,5.0,1,1.122811204459386,44,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,0.8,5.0,5,1.122811204459386,44,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,0.8,10.0,1,1.1078590927405811,49,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,0.8,10.0,5,1.1078590927405811,49,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,1.0,1.0,1,1.008651488264731,67,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,1.0,1.0,5,1.008651488264731,67,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,1.0,5.0,1,1.0618520815900827,45,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,1.0,5.0,5,1.0618520815900827,45,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,1.0,10.0,1,1.0840692559068164,181,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,4,1.0,1.0,10.0,5,1.0840692559068164,181,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,0.8,1.0,1,1.0009000488627977,43,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,0.8,1.0,5,1.0009000488627977,43,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,0.8,5.0,1,1.075970415333868,42,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,0.8,5.0,5,1.075970415333868,42,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,0.8,10.0,1,1.1010446872955189,61,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,0.8,10.0,5,1.1010446872955189,61,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,1.0,1.0,1,1.0651486465695135,45,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,1.0,1.0,5,1.0651486465695135,45,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,1.0,5.0,1,1.1406969425649227,47,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,1.0,5.0,5,1.1406969425649227,47,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,1.0,10.0,1,1.1279696015647496,52,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,0.8,1.0,10.0,5,1.1279696015647496,52,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,0.8,1.0,1,1.0910754287812356,61,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,0.8,1.0,5,1.0910754287812356,61,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,0.8,5.0,1,1.1165473414685627,124,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,0.8,5.0,5,1.1165473414685627,124,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,0.8,10.0,1,1.132405915674508,218,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,0.8,10.0,5,1.132405915674508,218,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,1.0,1.0,1,1.1505079220881695,55,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,1.0,1.0,5,1.1505079220881695,55,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,1.0,5.0,1,1.0799059550089973,60,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,1.0,5.0,5,1.0799059550089973,60,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,1.0,10.0,1,1.1168256676903523,76,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,6,1.0,1.0,10.0,5,1.1168256676903523,76,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,4,0.8,0.8,1.0,1,0.40647452081112756,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,1.0,5,0.40647452081112756,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,5.0,1,0.40692342256382535,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,5.0,5,0.40692342256382535,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,10.0,1,0.4068849322839807,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,10.0,5,0.4068849322839807,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,1.0,1,0.40917012207232717,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,1.0,5,0.40917012207232717,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,5.0,1,0.40911303399813626,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,5.0,5,0.40911303399813626,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,10.0,1,0.40904421875380026,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,10.0,5,0.40904421875380026,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,1.0,1,0.41205596482546586,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,1.0,5,0.41205596482546586,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,5.0,1,0.4119503658201795,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,5.0,5,0.4119503658201795,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,10.0,1,0.4086202614941931,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,10.0,5,0.4086202614941931,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,1.0,1,0.4108524675127124,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,1.0,5,0.4108524675127124,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,5.0,1,0.41073652548603273,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,5.0,5,0.41073652548603273,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,10.0,1,0.41060227451689457,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,10.0,5,0.41060227451689457,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,1.0,1,0.40608659871627684,1,True,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,1.0,5,0.40608659871627684,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,5.0,1,0.40706549361826355,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,5.0,5,0.40706549361826355,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,10.0,1,0.4068038568534641,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,10.0,5,0.4068038568534641,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,1.0,1,0.4089211694888343,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,1.0,5,0.4089211694888343,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,5.0,1,0.4088180989823772,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,5.0,5,0.4088180989823772,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,10.0,1,0.40869804266231835,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,10.0,5,0.40869804266231835,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,1.0,1,0.4118096102975238,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,1.0,5,0.4118096102975238,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,5.0,1,0.41152373082616944,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,5.0,5,0.41152373082616944,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,10.0,1,0.40831221535620044,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,10.0,5,0.40831221535620044,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,1.0,1,0.41060560716858324,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,1.0,5,0.41060560716858324,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,5.0,1,0.4102836233266203,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,5.0,5,0.4102836233266203,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,10.0,1,0.41026561172390974,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,10.0,5,0.41026561172390974,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,1.0,1,0.40985751144923455,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,1.0,5,0.40985751144923455,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,5.0,1,0.41211172961229214,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,5.0,5,0.41211172961229214,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,10.0,1,0.41191422922190807,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,10.0,5,0.41191422922190807,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,1.0,1,0.42347537685601017,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,1.0,5,0.42347537685601017,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,5.0,1,0.4231840640680165,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,5.0,5,0.4231840640680165,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,10.0,1,0.4228330353919077,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,10.0,5,0.4228330353919077,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,1.0,1,0.4383919878644935,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,1.0,5,0.4383919878644935,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,5.0,1,0.43784320302604857,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,5.0,5,0.43784320302604857,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,10.0,1,0.4206734640052727,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,10.0,5,0.4206734640052727,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,1.0,1,0.43211456999526277,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,1.0,5,0.43211456999526277,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,5.0,1,0.4315153215750525,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,5.0,5,0.4315153215750525,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,10.0,1,0.4308224589635155,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,10.0,5,0.4308224589635155,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,1.0,1,0.4079029030172788,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,1.0,5,0.4079029030172788,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,5.0,1,0.4128252972000439,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,5.0,5,0.4128252972000439,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,10.0,1,0.41149676093646154,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,10.0,5,0.41149676093646154,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,1.0,1,0.42222480779750676,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,1.0,5,0.42222480779750676,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,5.0,1,0.42169852786666623,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,5.0,5,0.42169852786666623,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,10.0,1,0.4210859512971354,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,10.0,5,0.4210859512971354,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,1.0,1,0.4371256419944581,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,1.0,5,0.4371256419944581,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,5.0,1,0.4356478438286995,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,5.0,5,0.4356478438286995,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,10.0,1,0.4191364241975643,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,10.0,5,0.4191364241975643,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
